publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	full_coverage	collection	discipline	catalog_identifier_oclc	catalog_identifier_lccn
The Art News	21503192		1897-03-01	1	1	1897-06-01	1	4	http://www.jstor.org/journal/artnews1897		artnews1897		fulltext	Publication of this title ceased in 1897.		serial								P	1897-03-01 - 1897-06-01	Arts & Sciences VIII Collection	Art & Art History ; Arts	448048646	2009-235711
The Art News (1923-)	00043273		1923-02-17	21	19	1924-09-13	22	40	http://www.jstor.org/journal/artnews1923		artnews1923		fulltext			serial							amerartnews	P	1923-02-17 - 1924-09-13	Arts & Sciences VIII Collection	Art & Art History ; Arts	297261192	2010234955
The Art Review	21503184		1870-04-01	1	1	1871-08-01	1	6	http://www.jstor.org/journal/artreview		artreview		fulltext	Publication of this title ceased in 1871.		serial								P	1870-04-01 - 1871-08-01	Arts & Sciences VIII Collection	Art & Art History ; Arts	448043078	2009-235712
The Art Union	19480709		1884-01-01	1	1	1885-11-01	2	5	http://www.jstor.org/journal/artunion		artunion		fulltext	Publication of this title ceased in 1885.		serial								P	1884-01-01 - 1885-11-01	Arts & Sciences VIII Collection	Art & Art History ; Arts	448024426	2009-235486
The Art World	21512752		1916-10-01	1	1	1918-03-01	3	6	http://www.jstor.org/journal/artworld		artworld		fulltext	Publication of this title ceased in 1918.		serial								P	1916-10-01 - 1918-03-01	Arts & Sciences VIII Collection	Art & Art History ; Arts	436317927	2009-225274
Arte Lombarda	00043443		1955-01-01	1		2010-01-01		158/159 (1-2)	http://www.jstor.org/journal/artelombarda		artelombarda	P6Y	fulltext		Vita e Pensiero – Pubblicazioni dell’Università Cattolica del Sacro Cuore	serial								P	1955-01-01 - 2010-01-01		Art & Art History ; Arts		
Artes de México	03004953		1953-10-01		1	2013-11-01		111	http://www.jstor.org/journal/artesmexico		artesmexico	P3Y	fulltext		Margarita de Orellana	serial								P	1953-10-01 - 2013-11-01	Arts & Sciences XIII Collection	Art & Art History ; Arts		
The Arthur Miller Journal	15588831	23333154	2006-04-01	1	1	2012-10-01	7	1/2	http://www.jstor.org/journal/arthmillj		arthmillj	P4Y	fulltext		Penn State University Press	serial								P	2006-04-01 - 2012-10-01	Language & Literature Discipline Package ; Pennsylvania State University Press Package	Humanities ; Language & Literature		
Arthurian Interpretations	08904944		1986-10-01	1	1	1990-04-01	4	2	http://www.jstor.org/journal/arthinte		arthinte	P4Y	fulltext		Scriptorium Press	serial						arthuriana	quondametfuturus	P	1986-10-01 - 1990-04-01	Arts & Sciences VIII Collection	Humanities ; Language & Literature	580352949	2011235717
Arthuriana	10786279		1994-04-01	4	1	2012-12-01	22	4	http://www.jstor.org/journal/arthuriana		arthuriana	P4Y	fulltext		Scriptorium Press	serial							arthinte	P	1994-04-01 - 2012-12-01	Arts & Sciences VIII Collection ; Public Library I Collection ; Corporate & For-Profit Access Initiative Collection	Humanities ; Language & Literature	60618108	2007216122
Artibus Asiae	00043648		1925-01-01	1	2	2010-01-01	70	2	http://www.jstor.org/journal/artibusasiae		artibusasiae	P6Y	fulltext		Artibus Asiae Publishers	serial								P	1925-01-01 - 2010-01-01	Arts & Sciences III Collection	Area Studies ; Art & Art History ; Arts ; Asian Studies	61966661	2005-237241
Artibus Asiae. Supplementum	14230526		1937-01-01	1		2005-01-01	46		http://www.jstor.org/journal/artiasiasupp		artiasiasupp	P11Y	fulltext		Artibus Asiae Publishers	serial								P	1937-01-01 - 2005-01-01	Arts & Sciences III Collection	Area Studies ; Art & Art History ; Arts ; Asian Studies	61966663	2005-237242
Artibus et Historiae	03919064		1980-01-01	1	2	2012-01-01	33	66	http://www.jstor.org/journal/artibushistoriae		artibushistoriae	P4Y	fulltext		IRSA s.c.	serial								P	1980-01-01 - 2012-01-01	Arts & Sciences III Collection ; For-Profit Academic Arts & Sciences III Collection ; Public Library I Collection ; Corporate & For-Profit Access Initiative Collection	Art & Art History ; Arts	61496655	2005-237236
The Artist: An Illustrated Monthly Record of Arts, Crafts and Industries (American Edition)	21514879		1899-05-01	25	233	1901-11-01	31	262	http://www.jstor.org/journal/artiameredit		artiameredit		fulltext	Publication of this title ceased in 1901.		serial								P	1899-05-01 - 1901-11-01	Arts & Sciences VIII Collection	Art & Art History ; Arts	503359263	2010-234721
Arts Asiatiques	00043958	21114552	1954-01-01	1	3	2012-01-01	67		http://www.jstor.org/journal/artsasiatiques		artsasiatiques	P4Y	fulltext		Smithsonian American Art Museum	serial							revuartsasia	P	1954-01-01 - 2012-01-01	Asia Collection ; Arts & Sciences XIII Collection	Architecture & Architectural History ; Area Studies ; Art & Art History ; Arts ; Asian Studies		
Arts et traditions populaires	05712211		1953-01-01	1	1	1970-10-01	18	4	http://www.jstor.org/journal/artstradpopu		artstradpopu	P6Y	fulltext		Presses Universitaires de France	serial						ethnfran	annasociethnfran	P	1953-01-01 - 1970-10-01	Arts & Sciences VI Collection	Anthropology ; Social Sciences ; Sociology	563818542	2011235719
ASA Review of Books	03641686		1975-01-01	1		1980-01-01	6		http://www.jstor.org/journal/asareviewbooks		asareviewbooks		fulltext	Publication of this title ceased in 1980.	Cambridge University Press	serial						afristudrevi	afristudbull	P	1975-01-01 - 1980-01-01	Arts & Sciences II Collection	African Studies ; Area Studies	51205596	2002-227370
ASEAN Economic Bulletin	02174472		1984-07-01	1	1	2012-12-01	29	3	http://www.jstor.org/journal/aseaeconbull		aseaeconbull	P4Y	fulltext		Institute of Southeast Asian Studies (ISEAS)	serial								P	1984-07-01 - 2012-12-01	For-Profit Academic Arts & Sciences IX Collection ; Asia Collection ; Public Library I Collection ; Business & Economics Collection ; Arts & Sciences IX Collection ; Business III Collection	Area Studies ; Asian Studies ; Business & Economics ; Economics	50576284	2011235488
ASEE Prism	10568077	19306148	1991-09-01	1	1	2015-10-01	25	2	http://www.jstor.org/journal/aseeprism		aseeprism	P1Y	fulltext		American Society for Engineering Education	serial								P	1991-09-01 - 2015-10-01	STEM ; Sustainability ; Arts & Sciences XIV Collection	Education ; Engineering ; Science & Mathematics ; Social Sciences		
Asia Journal	12258512		1994-06-01	1	1	1995-06-01	2	1	http://www.jstor.org/journal/asiaj		asiaj	P1Y	fulltext		Institute of International Affairs, Graduate School of International Studies, Seoul National University	serial						jinteareastud		P	1994-06-01 - 1995-06-01	Asia Collection ; Arts & Sciences XIV Collection	Area Studies ; Asian Studies ; International Relations ; Political Science ; Social Sciences		
Asia Major	00044482		1988-01-01	1	2	2012-01-01	25	2	http://www.jstor.org/journal/asiamajor		asiamajor	P4Y	fulltext		Academia Sinica	serial								P	1988-01-01 - 2012-01-01	Asia Collection ; Public Library I Collection ; Arts & Sciences XI Collection	Area Studies ; Asian Studies ; History ; History	607371088	
Asian Affairs	00927678	19401590	1973-09-01	1	1	2008-12-01	34	4	http://www.jstor.org/journal/asianaffairs		asianaffairs	P8Y	fulltext		Taylor & Francis, Ltd.	serial							soutasiapers	P	1973-09-01 - 2008-12-01	Arts & Sciences VI Collection	Area Studies ; Asian Studies ; Political Science ; Social Sciences	38436099	2007-215271
Asian Ethnology	18826865		2008-01-01	67	2	2014-01-01	73	1/2	http://www.jstor.org/journal/asianeth		asianeth	P1Y	fulltext		Nanzan University	serial							asiafolkstud	P	2008-01-01 - 2014-01-01	Arts & Sciences III Collection ; For-Profit Academic Arts & Sciences III Collection ; Public Library I Collection ; Religion & Theology Collection	Anthropology ; Area Studies ; Asian Studies ; Folklore ; Humanities ; Religion ; Social Sciences	298239510	2008-266704
Asian Folklore Studies	03852342		1963-01-01	22		2007-01-01	66	1/2	http://www.jstor.org/journal/asiafolkstud		asiafolkstud	P1Y	fulltext		Nanzan University	serial						asianeth	folklorestudies	P	1963-01-01 - 2007-01-01	Arts & Sciences III Collection ; For-Profit Academic Arts & Sciences III Collection ; Public Library I Collection ; Religion & Theology Collection	Anthropology ; Area Studies ; Asian Studies ; Folklore ; Humanities ; Religion ; Social Sciences	42886108	2003-221085
Asian Journal of Social Science	15684849	22123857	2001-01-01	29	3	2010-01-01	38	1	http://www.jstor.org/journal/asiajsociscie		asiajsociscie	P6Y	fulltext		Brill	serial								P	2001-01-01 - 2010-01-01	Arts & Sciences XII Collection	Area Studies ; Asian Studies ; Political Science ; Social Sciences ; Sociology	50779604	2007-242017
Asian Music	00449202	15535630	1968-12-01	1	1	2010-07-01	41	2	http://www.jstor.org/journal/asianmusic		asianmusic	P6Y	fulltext		University of Texas Press	serial								P	1968-12-01 - 2010-07-01	Arts & Sciences III Collection ; Music Collection	Area Studies ; Arts ; Asian Studies ; Music	53164383	2004-235620
Asian Perspective	02589184	22882871	1986-04-01	10	1	2010-01-01	34	3	http://www.jstor.org/journal/asianperspective		asianperspective	P6Y	fulltext		Lynne Rienner Publishers	serial								P	1986-04-01 - 2010-01-01	Arts & Sciences XII Collection	Area Studies ; Asian Studies ; Political Science ; Social Sciences	60624444	
Asian Perspectives	00668435	15358283	1957-07-01	1	1/2	2012-10-01	51	2	http://www.jstor.org/journal/asianperspect		asianperspect	P4Y	fulltext		University of Hawai'i Press	serial								P	1957-07-01 - 2012-10-01	Asia Collection ; Arts & Sciences XIV Collection	Archaeology ; Area Studies ; Asian Studies ; Social Sciences		
Asian Survey	00044687	1533838X	1961-03-01	1	1	2012-12-01	52	6	http://www.jstor.org/journal/asiansurvey		asiansurvey	P4Y	fulltext		University of California Press	serial							fareasternsurvey	P	1961-03-01 - 2012-12-01	Asian Studies Discipline Package ; Asia Collection ; Arts & Sciences II Collection ; Public Library I Collection ; University of California Press Package ; For-Profit Academic Arts & Sciences II Collection	Area Studies ; Asian Studies ; Political Science ; Social Sciences	48536955	2001-227396
Asian Theatre Journal	07425457	15272109	1984-04-01	1	1	2012-10-01	29	2	http://www.jstor.org/journal/asiantheatrej		asiantheatrej	P4Y	fulltext		University of Hawai'i Press	serial								P	1984-04-01 - 2012-10-01	Arts & Sciences III Collection ; For-Profit Academic Arts & Sciences III Collection ; Asia Collection ; Public Library I Collection ; Corporate & For-Profit Access Initiative Collection	Area Studies ; Arts ; Asian Studies ; Performing Arts	42388181	sn99-4679
Assemblage	08893012		1986-10-01		1	2000-04-01		41	http://www.jstor.org/journal/assemblage		assemblage		fulltext	Publication of this title ceased in 2000.	MIT Press	serial								P	1986-10-01 - 2000-04-01	Arts & Sciences III Collection	Architecture & Architectural History ; Arts	44653503	2004-237190
Association Medical Journal	20419996		1853-01-07	1	1	1856-12-27	4	208	http://www.jstor.org/journal/assomedj		assomedj	P4Y	fulltext		BMJ	serial						britmedj	londonjmed	P	1853-01-07 - 1856-12-27	Life Sciences Collection ; Health & General Sciences Collection	Health Sciences ; Medicine & Allied Health	237070253	2008-247703
The Assurance Magazine	2046164X		1851-01-01	1	2	1852-01-01	2	2	http://www.jstor.org/journal/assurancemag		assurancemag	P6Y	fulltext		Cambridge University Press	serial						assumagjinsact		P	1851-01-01 - 1852-01-01	Arts & Sciences X Collection ; Business & Economics Collection ; Business III Collection	Business ; Business & Economics ; Economics ; Finance	669223076	2012-236353
The Assurance Magazine, and Journal of the Institute of Actuaries	20461658		1853-01-01	3	1	1866-01-01	12	6	http://www.jstor.org/journal/assumagjinsact		assumagjinsact	P6Y	fulltext		Cambridge University Press	serial						jinstact	assurancemag	P	1853-01-01 - 1866-01-01	Arts & Sciences X Collection ; Business & Economics Collection ; Business III Collection	Business ; Business & Economics ; Economics ; Finance	667765982	2012-236352
The Athenian Agora	15588610		1953-01-01	1		2011-01-01	18		http://www.jstor.org/journal/athenianagora		athenianagora	P4Y	fulltext		American School of Classical Studies at Athens	serial								P	1953-01-01 - 2011-01-01	Arts & Sciences VII Collection	Archaeology ; Art & Art History ; Arts ; Classical Studies ; Humanities ; Social Sciences	76886135	2006-237060
'Atiqot: Hebrew Series / עתיקות: סידרה עברית	00670138	23118431	1955-01-01	א'		1990-01-01	י'		http://www.jstor.org/journal/atiqhebrseri		atiqhebrseri	P1Y	fulltext		Israel Antiquities Authority / רשות העתיקות	serial						atiqot		P	1955-01-01 - 1990-01-01	Hebrew Journals Collection	Archaeology ; Social Sciences	871394129	
'Atiqot / עתיקות	07928424		1991-01-01	20		2014-01-01	77		http://www.jstor.org/journal/atiqot		atiqot	P1Y	fulltext		Israel Antiquities Authority / רשות העתיקות	serial							atiqhebrseri	P	1991-01-01 - 2014-01-01	Hebrew Journals Collection	Archaeology ; Social Sciences	603671335	
Atlantis	02106124		1979-07-01	1	1	2012-06-01	34	1	http://www.jstor.org/journal/atlantis		atlantis	P4Y	fulltext		AEDEAN: Asociación española de estudios anglo-americanos	serial								P	1979-07-01 - 2012-06-01	For-Profit Academic Arts & Sciences IX Collection ; Iberoamérica Collection ; Public Library I Collection ; Arts & Sciences IX Collection	American Studies ; Area Studies ; History ; History ; Humanities ; Language & Literature	61517127	2005249106
Audio Visual Communication Review	0885727X		1953-04-01	1	2	1963-01-01	11	4	http://www.jstor.org/journal/audivisucommrev		audivisucommrev	P4Y	fulltext		Springer	serial						avcommrev		P	1953-04-01 - 1963-01-01	Arts & Sciences VIII Collection	Education ; Social Sciences	297283814	2010234713
Aufklärung	01787128		1986-01-01	1	1	2012-01-01	24		http://www.jstor.org/journal/aufklarung		aufklarung	P4Y	fulltext		Felix Meiner Verlag GmbH	serial								P	1986-01-01 - 2012-01-01	Arts & Sciences XIII Collection ; Arts & Sciences XIV Collection	History ; History		
The Auk	00048038	19384254	1884-04-01	1	2	2012-10-01	129	4	http://www.jstor.org/journal/auk		auk	P4Y	fulltext		American Ornithologists' Union	serial								P	1884-04-01 - 2012-10-01	Biological Sciences Collection ; Life Sciences Collection	Biological Sciences ; Science & Mathematics ; Zoology	46381486	2004-242146
Aula	08666865		1990-01-01	12	2	1992-01-01	14	4	http://www.jstor.org/journal/aula		aula	P6Y	fulltext		Akadémiai Kiadó	serial						socecoceneeur	egyeszem	P	1990-01-01 - 1992-01-01	Business & Economics Collection ; Arts & Sciences IX Collection ; Business III Collection	Business ; Business & Economics ; Economics ; Public Policy & Administration ; Social Sciences ; Sociology	818692705	
Aula-Historia Social	11391405		1998-04-01		1	2008-10-01		22	http://www.jstor.org/journal/aulahistsoci		aulahistsoci		fulltext	Publication of this title ceased in 2008.	Fundacion Instituto de Historia Social	serial								P	1998-04-01 - 2008-10-01	Arts & Sciences VIII Collection ; Iberoamérica Collection ; Spanish-Portuguese Language Collection	History ; History	607363465	2010-235206
Australasian Historical Archaeology	13229214		1992-01-01	10		2012-01-01	30		http://www.jstor.org/journal/austhistarch		austhistarch	P4Y	fulltext		Australasian Society for Historical Archaeology	serial							austjhistarchae	P	1992-01-01 - 2012-01-01	For-Profit Academic Arts & Sciences IX Collection ; Asia Collection ; Public Library I Collection ; Arts & Sciences IX Collection	Archaeology ; Area Studies ; Asian Studies ; Social Sciences	60616215	2011-234584
Australasian Journal of American Studies	18389554		1983-07-01	2	1	2012-07-01	31	1	http://www.jstor.org/journal/austjamerstud		austjamerstud	P4Y	fulltext		Australia New Zealand American Studies Association	serial							ajas	P	1983-07-01 - 2012-07-01	For-Profit Academic Arts & Sciences IX Collection ; Public Library I Collection ; Arts & Sciences IX Collection	American Studies ; Area Studies ; History ; History	607530099	2012235161
Australian Archaeology	03122417		1974-11-01		1	2013-12-01		77	http://www.jstor.org/journal/austarch		austarch	P3Y	fulltext		Australian Archaeological Association	serial								P	1974-11-01 - 2013-12-01	For-Profit Academic Arts & Sciences IX Collection ; Public Library I Collection ; Corporate & For-Profit Access Initiative Collection ; Arts & Sciences IX Collection	Archaeology ; Social Sciences	60616224	2010-235329
The Australian Journal of Chinese Affairs	01567365		1979-01-01		1	1995-01-01		33	http://www.jstor.org/journal/austjchinaffa		austjchinaffa	P4Y	fulltext		University of Chicago Press	serial						chinaj		P	1979-01-01 - 1995-01-01	Asian Studies Discipline Package ; For-Profit Academic Arts & Sciences I Collection ; Asia Collection ; Public Library I Collection ; Arts & Sciences I Collection	Area Studies ; Asian Studies	39648268	sn98-23298
